Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundMultiArmedBanditTheta,ThompsonSamplingMultiArmedBanditTheta
0,0.9870668948719741,0.9788142674251347,0.9907237039470491
1,0.9660099663975334,0.9699161079159679,0.984626871774082
2,0.9567665221763273,0.9650042677596176,0.9627098777130726
3,0.9426974211978457,0.9582236175847628,0.9459571548311285
4,0.9325115586025315,0.9359223566177887,0.9372333526024447
5,0.9275880749338276,0.9025067281710942,0.8969335138096977
6,0.915138955719841,0.8802017185870685,0.8730169292520997
7,0.9090493774219951,0.8781560190472912,0.862074624477897
8,0.9062207226558148,0.8752214211074841,0.8529808968884813
9,0.9002977967122143,0.8451329132114485,0.8329566825207303
10,0.8880322152546041,0.8047876354851023,0.8144758575449134
11,0.8802841923647154,0.7915002423953893,0.8097966194096482
12,0.8726506927612834,0.7714842106379789,0.8060614680550714
13,0.8683264791898399,0.7442015040645131,0.8012243633470423
14,0.863986325515374,0.7101792921130539,0.7875298970988116
15,0.8584410893482387,0.6915385965062881,0.7748444335945147
16,0.8518434649683485,0.6684458991528219,0.7517477776873533
17,0.850677467058315,0.6486821802351742,0.7318746118583385
18,0.8359575456923449,0.6320125346906995,0.7265798269917806
19,0.8355923234285901,0.6033285517900786,0.7142761118279799
20,0.8370226721789926,0.574963784823801,0.7078259756823282
21,0.8269815192085594,0.5641505753662882,0.684078002622061
22,0.8230920388029057,0.5482042624780717,0.6775595043011079
23,0.8167279564738644,0.5346607004704458,0.6514451421385746
24,0.8162609950784461,0.5228717749104808,0.651113963147618
25,0.7692269111585459,0.4916555009329603,0.6294325808064617
26,0.7688844697565143,0.47724352741370024,0.6193347801981267
27,0.7684315819561292,0.4711807630670203,0.6029958737345937
28,0.7542233375813072,0.45957186643074205,0.5973884521300759
29,0.7433067728031653,0.4495731545476517,0.5899646603999311
30,0.7412273092417949,0.44495534851123286,0.5836429756714141
31,0.734130624118752,0.4363419379901755,0.5658339377463314
32,0.7337482957296043,0.42861921120066204,0.5596152119086755
33,0.7300775306501989,0.42648319850799893,0.558185232413912
34,0.7296795211462083,0.4264504228126594,0.555915120847861
35,0.7293290918106509,0.4206299262631016,0.5516710962304717
36,0.728174485205486,0.41767081464444367,0.5480564798929584
37,0.7266395310896816,0.41119517343165796,0.5314749595507293
38,0.7249150495997935,0.40939197793282667,0.5282707437473956
39,0.7240041495609297,0.40497627715403856,0.5242483095987776
40,0.7002877370772678,0.3982301373267666,0.5163480061788948
41,0.7000436641082826,0.3962661104252909,0.4921762996991571
42,0.6990648851916668,0.39429559232385847,0.4672085186065914
43,0.6983769709715844,0.38837116344473144,0.46783976237972913
44,0.6793246527919273,0.3794103294649823,0.4666880955264273
45,0.6794846455847723,0.37350346495274317,0.4667228260176263
46,0.6769871208229368,0.37381560210047354,0.463814967866157
47,0.6758013584143007,0.3749275495259026,0.46105224626478236
48,0.6718712013208734,0.37108562838394876,0.44433227088173394
49,0.6711432862594195,0.3629817782725673,0.4386794516077052
50,0.6709330627931409,0.36260596447596705,0.438436154753003
51,0.6690781839313427,0.36261152995979656,0.427194834495113
52,0.6572964962250738,0.3592708832450174,0.42249296118250823
53,0.6575237764792853,0.3620324748003352,0.41974051821905906
54,0.6550257286089801,0.35794389415509686,0.4179268399692219
55,0.6545964806938488,0.35101395001522295,0.41654573013060886
56,0.6551116711861089,0.3478940466052628,0.41089559221264793
57,0.6386173744887921,0.34905572723633366,0.4121887144287989
58,0.6388733750431973,0.3495697112179683,0.410616539409697
59,0.6389916252848877,0.34664752137324994,0.40576206054383634
60,0.6388146999482712,0.341885435227925,0.4051491589932271
61,0.6386999387316121,0.3302079461521043,0.403850055476351
62,0.6388273750456371,0.32339041032669347,0.4021199432287649
63,0.63846035101115,0.32057753296056235,0.3975475371284005
64,0.6374546979350442,0.31238527472589367,0.3945338480086445
65,0.6359516962157535,0.31288417768332494,0.3911352238841916
66,0.6337237068670174,0.3156076376122095,0.3622155181076433
67,0.6287329671950331,0.3113006005815383,0.35600182158888566
68,0.6285730219927443,0.30979993688275453,0.35624992301711234
69,0.6214165399565018,0.30648992719147367,0.35380858017855826
70,0.622700841064138,0.307380845005515,0.35234738158638174
71,0.6219503877012363,0.30475539996079665,0.35072918497825145
72,0.6199531189332128,0.30257244583066845,0.3466673342493739
73,0.6190417456325883,0.3020921901958897,0.3450509325180027
74,0.6062196242681902,0.30049269236088544,0.3406465220256528
75,0.6041539640762041,0.30081142147579665,0.3420234166728517
76,0.6035132637196956,0.29907000143014173,0.33825513390795786
77,0.6017726777225982,0.29637353290250135,0.3387973379242129
78,0.6011472832714824,0.2942389702171324,0.333973701953299
79,0.5964895110015943,0.2930936114585025,0.329951017269103
80,0.5964697265587512,0.2920714330969164,0.328487361551958
81,0.5960742241823517,0.2908315977932526,0.32725426515788475
82,0.5961142936678475,0.28872097837550703,0.32508471171523673
83,0.596056918969491,0.29018195915424283,0.3239854114560889
84,0.5961110237786439,0.2876882235299269,0.3223214120712233
85,0.5960388038478242,0.28561342259601363,0.3171621215256516
86,0.5961700067219242,0.2823501032451645,0.31773559841133736
87,0.5893057848330284,0.2812371187441446,0.31637711226535653
88,0.5895084022984635,0.2774870120488141,0.31625263781243146
89,0.5881237757109302,0.27794471515047625,0.31501262995029145
90,0.5871497928973316,0.27573654783548074,0.315058691689085
91,0.5791587717642888,0.27438409753619486,0.3126876467421975
92,0.5780911693592529,0.2718365647182498,0.31307058632010853
93,0.5763101468994705,0.26263422280050047,0.3129343440057609
94,0.5762766873586294,0.262344167291955,0.3125846406298033
95,0.5724350653591724,0.2632231098463008,0.31032756918355486
96,0.57173491364308,0.26516564290855194,0.3121105055540055
97,0.571948293573391,0.2647443275167574,0.30884790837948933
98,0.5538847802166564,0.26448765379595596,0.3068776294109078
99,0.5542511825778774,0.2649174338132769,0.3073746210915454
100,0.5529126527131034,0.26279418138946264,0.3067322612026201
101,0.5540415764390865,0.26343854718292603,0.3072854627004599
102,0.5474406571360634,0.26237055943065907,0.30657167613119934
103,0.5472724728825996,0.2613860831017213,0.30444513867557566
104,0.5446528249679512,0.2631848184576172,0.3049290789150363
105,0.5446649783934905,0.26336374822230924,0.3023609148431309
106,0.5443523576867141,0.2603001422767811,0.30121911941792245
107,0.5457762089427999,0.2586873261624361,0.29358385523953817
108,0.5460556994602804,0.26008842266345306,0.2922961880858591
109,0.5460486912059179,0.2585078444738919,0.29200216188500916
110,0.545940821524727,0.25573219169092587,0.28784386366622533
111,0.5415990105576467,0.2571472603325639,0.28572691985638776
112,0.541195279438025,0.2552453330957947,0.2836293417545272
113,0.5397150189592039,0.255205187902044,0.28348756058053926
114,0.5393416230401489,0.2538111590209784,0.2747272088435878
115,0.5391297169616334,0.2537895222914159,0.27260407678110793
116,0.5385593167937897,0.25181994700759514,0.2724290373362187
117,0.5386534109150005,0.2507594121332155,0.2718788123870621
118,0.53363081464579,0.24759069669165176,0.2681637558298212
119,0.5336049193774948,0.24623907519142724,0.26839302461644216
120,0.5232602310525972,0.24622904948276308,0.26615000410720674
121,0.5224825939531641,0.24372074425277374,0.26581349616395405
122,0.5193360268746751,0.24369335803385192,0.26512013619165076
123,0.5193109191022548,0.24310752993208795,0.2648269798064077
124,0.5190325435819926,0.24173895835078082,0.2631494589432528
125,0.5188122283883605,0.24037520969224388,0.25966056669788
126,0.5187685876781221,0.23935665637316425,0.26126909669976567
127,0.5187277077295565,0.23572402410483165,0.2592621414586961
128,0.5126774313515952,0.23558082165022673,0.25801912604306443
129,0.5125645815102471,0.23517970383831516,0.25540913619440103
130,0.5123303837915503,0.2358198819377894,0.2553738776238211
131,0.5122744057814472,0.2345375127246429,0.2488168262947082
132,0.5119110644203824,0.23313746642160882,0.24758374500214703
133,0.5049548449117662,0.23291701129697112,0.24508559258352017
134,0.5017891811714981,0.23111091030220038,0.24520345212031974
135,0.5017850717679739,0.23019811560774514,0.24503899686629382
136,0.5033177207043943,0.22750736859340126,0.24519438507278202
137,0.5033755661068624,0.2253091452896599,0.2450609149219992
138,0.5031991062547935,0.22258741286926914,0.2419610947143854
139,0.5056452334961247,0.22250034949562664,0.24340570169314812
140,0.49557327432417064,0.22068860514471775,0.24248705683130992
141,0.4953838213517626,0.21835630327227368,0.2320365456892673
142,0.495897871583482,0.21741514243496213,0.23179940378235867
143,0.4931689407081016,0.21751803060152425,0.2308073870540603
144,0.492674388209769,0.2167965718080161,0.23008954371318416
145,0.4884257420393773,0.21667652911045682,0.22961183775063967
146,0.4871141377686177,0.216499783663961,0.2271611844178875
147,0.47478298628890975,0.21553180838378855,0.22743973196529627
148,0.47483630763775464,0.21604349867212252,0.22706081154967173
149,0.4736810968807824,0.21671594390116783,0.2279769971098617
150,0.474972864987815,0.21553631410298615,0.22756321363721885
151,0.4751423073007615,0.2135859445044471,0.22711969171558097
152,0.4713086308894489,0.21035331946773544,0.22781209265548044
153,0.4693285158746144,0.20997753302634536,0.22728582605003242
154,0.4681292728628555,0.20923413689850232,0.22667691938421952
155,0.4652694776543048,0.2055446098635132,0.22665698479710303
156,0.46441721647326767,0.20403220501199143,0.22791297497215143
157,0.4641925761337295,0.20298372329933473,0.2270544840133164
158,0.4644025023401389,0.20068337548926882,0.2272927371802919
159,0.46428956760783013,0.19998047286231707,0.22748787098475498
160,0.4634677620826132,0.19962280238715002,0.22582886593661117
161,0.4623331344679681,0.19729498697969364,0.22730965024409078
162,0.462080280167,0.1971740761492046,0.22609591661652467
163,0.46028555348533473,0.19590813162290824,0.2253976315083021
164,0.4588380748541786,0.19546135190379563,0.22450312520372012
165,0.45841166639715,0.19460384528543742,0.22514167498774668
166,0.45844997291004674,0.19275838368380258,0.2231908300192405
167,0.4595697898704909,0.191084408265828,0.21663954258446125
168,0.4595134017328711,0.1914426040031474,0.21485831648004447
169,0.45936749974596747,0.191043342990975,0.21510359362084674
170,0.4562884904716051,0.1909160855700117,0.21398876410750628
171,0.45575307516929,0.19118963301916084,0.21348592779473985
172,0.4562047405856336,0.1895925589730004,0.21193910040506184
173,0.4561409765989213,0.18879868258959864,0.21155577746804277
174,0.456147731159522,0.1887707533968762,0.21148040606709073
175,0.4579191532067533,0.18819532124298416,0.21285629560734579
176,0.45007199637747003,0.18899531934184785,0.21406438844011344
177,0.45071975472218,0.18869373169858794,0.21339952329560735
178,0.45052372218676984,0.18892007531704272,0.2077853150242918
179,0.4497315401379026,0.18888736544862503,0.2075248649896352
180,0.44990219916118834,0.18909754503855095,0.20793227288474556
181,0.44953756034755027,0.18896410542945247,0.20860188488465012
182,0.444937612821189,0.18935122927632375,0.2073880514005498
183,0.4431442810851419,0.18959940517536797,0.20565740255374645
184,0.43906205942528376,0.18895456756770293,0.20234186838569374
185,0.4377778541159804,0.18836524887307346,0.20011386091188105
186,0.4381109117964982,0.1877508842893354,0.19846794600748346
187,0.43701771689779756,0.18708681280827602,0.19765540103618887
188,0.43686110009004764,0.18668548689980796,0.19830492936272343
189,0.4374684844303706,0.1874098489394053,0.1980248234263563
190,0.4367832305019402,0.18837260119125826,0.1969148261992414
191,0.4345588351032365,0.18806876827569488,0.19686373648412978
192,0.43523219793768053,0.18800441709607993,0.197429178686494
193,0.4352922124194502,0.1882163091626619,0.19570701573101695
194,0.4352910718917816,0.187837460167143,0.195545646597081
195,0.43523446761950274,0.18665781598014042,0.1953413258853829
196,0.43582458510960026,0.18872836593832765,0.19490958985516407
197,0.4354619168856299,0.18802753823922952,0.193865721714939
198,0.439184580271727,0.18694793530775017,0.18819289098765662
199,0.4386106794955983,0.18718976355396288,0.18610878702683142
200,0.43710150271748704,0.18346052300687163,0.18639174592264668
201,0.4365061912660185,0.18306191710878505,0.18658348195877666
202,0.43651824058612654,0.18179297027304084,0.18454535167987438
203,0.4365019543609979,0.18116871912855959,0.18401035069885682
204,0.43349646256267754,0.18008389558531465,0.1821148300491304
205,0.43371359348155447,0.180161155253511,0.1819995280638449
206,0.43469942835678593,0.18064451818386593,0.18207394315785724
207,0.43481450196485716,0.1792872485758365,0.18125850815154287
208,0.4347655315825846,0.18009555587243126,0.18099074485854624
209,0.4333626999759318,0.18016634545117755,0.1789656321985941
210,0.4333742832278683,0.18009665869117436,0.17918270460571264
211,0.4331943982773866,0.18002315080780978,0.17802598690328725
212,0.4311581536648614,0.17956683164315526,0.17852923952471983
213,0.43083085701921703,0.17952627501188664,0.1782183364299872
214,0.4308713120299319,0.17933687046792457,0.17806692076032465
215,0.4307114298716227,0.17874114541054675,0.1778986569356032
216,0.4306583087233973,0.17757676095443328,0.1776175046721539
217,0.42907380225267494,0.17723126262197236,0.1752852164819892
218,0.4290180445528439,0.17759540336675667,0.17465587720748982
219,0.4290640970343083,0.17642303862271902,0.17472376555636024
220,0.4290867969503821,0.17609347581918017,0.174856675984855
221,0.4290606906170531,0.17487367284845506,0.17531047083837975
222,0.4291686671436369,0.17398768609966658,0.17527601008511845
223,0.4288627815554126,0.17283422731536996,0.17515384868157885
224,0.4288408192010521,0.1699277977096608,0.1739783824005367
225,0.42880291258584025,0.1696780889125864,0.17486621720375528
226,0.4282856319578223,0.16877758307854346,0.17438454081483695
227,0.4281162071328799,0.16810041133581458,0.17514692648858282
228,0.4281296351149001,0.16758125355526893,0.17503484881266676
229,0.42813005092469936,0.16617420933076973,0.17511142648506806
230,0.4281273404489192,0.16605013827571852,0.17426462695237258
231,0.42843242732525616,0.16730044762936463,0.17459153603991096
232,0.42818888472758043,0.16694616745608876,0.17414036169640232
233,0.42774597013092874,0.16531991850840097,0.17306092798974732
234,0.42762552699839107,0.16529247162865318,0.1734988916558744
235,0.42778680763058824,0.16472862541734684,0.17275794157487012
236,0.4272355341443886,0.1654134189440199,0.1732830057524867
237,0.42669169508941013,0.1648139418469589,0.1727603655091951
238,0.42519416665515203,0.1638358280047806,0.17207436136209692
239,0.4191241949398119,0.1636179912675189,0.17223279446436474
240,0.41890123597327494,0.16333802593940763,0.17074730470591243
241,0.4190273630152396,0.16326641779667334,0.1694899863437606
242,0.41803145560771193,0.16428693211067932,0.16964738819693506
243,0.4182605439062607,0.16396033004322658,0.1704837060834961
244,0.4184388199103539,0.1633180775686886,0.1693396824518255
245,0.4182245677230486,0.16330815571925555,0.16950183478607878
246,0.41864745080726573,0.16333603828391682,0.16820464716274855
247,0.4186297986411277,0.16307611958145857,0.1679066950785016
248,0.39986686989099923,0.1629738428692397,0.16765980690861876
249,0.39974146003584443,0.16284638751297412,0.16661816356832895
